C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_37_608.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_37_608.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_37_608.jpg, 0, 0, 0, 7.782671E-05
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_37_734.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_37_734.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_37_734.jpg, 0, 0.3593109, 0, 0.4735849
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_37_879.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_37_879.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_37_879.jpg, 0, 0.8072938, 0, 1.78453
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_005.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_005.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_005.jpg, 0, 1, 0, 3.411509
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_135.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_135.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_135.jpg, 0, 1, 0, 4.818475
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_243.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_243.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_243.jpg, 0, 1, 0, 6.206473
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_390.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_390.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_390.jpg, -0.4419591, 1, 0, 7.71352
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_509.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_509.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_509.jpg, -0.08481842, 0.6428593, 0, 8.565417
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_628.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_628.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_628.jpg, 0, 0.2831656, 0, 8.895823
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_741.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_741.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_741.jpg, 0, 0, 0, 8.809528
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_850.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_850.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_850.jpg, 0, 0, 0, 8.72112
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_38_963.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_38_963.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_38_963.jpg, 0, 0, 0, 8.616199
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_073.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_073.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_073.jpg, 0, 0.3296316, 0, 8.905954
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_183.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_183.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_183.jpg, 0, 0.6573051, 0, 9.729013
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_291.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_291.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_291.jpg, 0, 0.9846855, 0, 10.79397
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_401.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_401.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_401.jpg, 0, 1, 0, 11.86611
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_520.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_520.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_520.jpg, -0.3342345, 1, 0, 13.11169
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_643.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_643.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_643.jpg, -0.7018518, 0.6323827, 0, 13.66758
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_766.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_766.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_766.jpg, -0.3474108, 0.2779417, 0, 13.86454
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_39_887.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_39_887.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_39_887.jpg, 0, 0, 0, 13.89345
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_006.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_006.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_006.jpg, -0.369291, 0, 0, 13.66083
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_135.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_135.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_135.jpg, 0, 0, 0, 13.1649
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_288.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_288.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_288.jpg, 0, 0, 0, 13.04029
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_410.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_410.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_410.jpg, 0, 0, 0, 13.08263
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_536.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_536.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_536.jpg, -0.3971223, 0, 0, 12.48579
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_668.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_668.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_668.jpg, -0.02410197, 0, 0, 12.41359
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_793.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_793.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_793.jpg, -0.4057143, 0, 0, 12.08195
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_40_914.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_40_914.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_40_914.jpg, -0.7811937, 0, 0, 11.95827
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_077.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_077.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_077.jpg, -0.3334971, 0, 0, 11.57566
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_222.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_222.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_222.jpg, 0, 0, 0, 11.53813
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_339.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_339.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_339.jpg, 0, 0, 0, 11.17096
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_530.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_530.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_530.jpg, 0, 0, 0, 11.14584
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_672.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_672.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_672.jpg, 0, 0, 0, 10.9682
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_827.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_827.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_827.jpg, 0, 0, 0, 10.7926
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_41_987.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_41_987.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_41_987.jpg, -0.4805139, 0, 0, 10.45023
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_117.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_117.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_117.jpg, -0.8726271, 0, 0, 10.09978
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_244.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_244.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_244.jpg, -0.4959384, 0, 0, 9.99341
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_366.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_366.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_366.jpg, -0.1256046, 0, 0, 9.853356
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_510.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_510.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_510.jpg, 0, 0, 0, 9.705974
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_630.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_630.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_630.jpg, 0, 0, 0, 9.589015
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_757.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_757.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_757.jpg, 0, 0, 0, 9.473642
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_42_899.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_42_899.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_42_899.jpg, 0, 0, 0, 9.32175
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_036.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_036.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_036.jpg, 0, 0, 0, 9.209599
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_169.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_169.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_169.jpg, 0, 0, 0, 9.080459
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_298.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_298.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_298.jpg, 0, 0.3863982, 0, 9.579047
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_443.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_443.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_443.jpg, 0, 0.8194614, 0, 10.7956
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_575.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_575.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_575.jpg, 0, 0.423846, 0, 11.36171
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_722.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_722.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_722.jpg, 0, 0, 0, 11.09793
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_43_885.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_43_885.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_43_885.jpg, 0, 0, 0, 10.99241
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_009.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_009.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_009.jpg, -0.3739464, 0, 0, 10.76279
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_194.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_194.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_194.jpg, 0, 0, 0, 10.54615
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_325.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_325.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_325.jpg, 0, 0, 0, 10.39793
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_454.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_454.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_454.jpg, -0.3885354, 0, 0, 10.17412
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_618.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_618.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_618.jpg, 0, 0, 0, 9.98667
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_736.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_736.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_736.jpg, 0, 0, 0, 9.866226
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_44_877.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_44_877.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_44_877.jpg, 0, 0, 0, 9.727858
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_008.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_008.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_008.jpg, 0, 0, 0, 9.591337
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_169.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_169.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_169.jpg, 0, 0, 0, 9.437777
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_337.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_337.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_337.jpg, -0.5021481, 0, 0, 9.122066
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_459.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_459.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_459.jpg, -0.1350387, 0, 0, 8.987843
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_588.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_588.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_588.jpg, 0, 0, 0, 8.873166
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_715.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_715.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_715.jpg, 0, 0, 0, 8.766215
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_847.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_847.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_847.jpg, 0, 0, 0, 8.64329
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_45_982.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_45_982.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_45_982.jpg, 0, 0, 0, 8.522092
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_120.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_120.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_120.jpg, 0, 0, 0, 8.402596
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_285.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_285.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_285.jpg, -0.4937772, 0, 0, 8.124928
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_402.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_402.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_402.jpg, -0.1425618, 0, 0, 8.022153
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_519.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_519.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_519.jpg, 0, 0, 0, 7.918741
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_639.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_639.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_639.jpg, 0, 0, 0, 7.82332
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_756.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_756.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_756.jpg, 0, 0, 0, 7.744804
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_46_883.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_46_883.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_46_883.jpg, 0, 0, 0, 7.636144
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_012.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_012.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_012.jpg, 0, 0, 0, 7.544217
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_141.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_141.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_141.jpg, 0, 0.3846615, 0, 8.065591
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_277.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_277.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_277.jpg, 0, 0, 0, 7.994442
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_427.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_427.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_427.jpg, 0, 0, 0, 7.866463
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_568.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_568.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_568.jpg, -0.4235877, 0, 0, 7.658974
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_756.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_756.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_756.jpg, 0, 0, 0, 7.492331
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_47_900.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_47_900.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_47_900.jpg, 0, 0, 0, 7.372322
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_48_029.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_48_029.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_48_029.jpg, 0, 0, 0, 7.283628
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_48_185.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_48_185.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_48_185.jpg, 0, 0, 0, 7.16703
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_48_336.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_48_336.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_48_336.jpg, 0, 0, 0, 7.066537
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_48_518.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_48_518.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_48_518.jpg, 0, 0.5462703, 0, 8.092862
C:\Users\Ela\Desktop\img_data\IMG\center_2021_01_01_15_02_48_661.jpg, C:\Users\Ela\Desktop\img_data\IMG\left_2021_01_01_15_02_48_661.jpg, C:\Users\Ela\Desktop\img_data\IMG\right_2021_01_01_15_02_48_661.jpg, 0, 0.1188378, 0, 8.221774
